### Purged Previous Eye Data ###
(342.54, 342.14, 6.75)
(-0.20, -0.20, -0.32)
(342.67, 342.24, 6.70)
(-0.20, -0.20, -0.32)
(342.84, 342.37, 6.64)
(-0.20, -0.20, -0.32)
(342.99, 342.48, 6.58)
(-0.20, -0.20, -0.32)
(343.14, 342.60, 6.49)
(-0.20, -0.20, -0.32)
(343.30, 342.72, 6.36)
(-0.20, -0.20, -0.32)
(343.43, 342.86, 6.22)
(-0.20, -0.20, -0.32)
(343.60, 343.00, 6.05)
(-0.20, -0.20, -0.32)
(343.81, 343.14, 5.90)
(-0.20, -0.20, -0.32)
(344.02, 343.25, 5.79)
(-0.20, -0.20, -0.32)
(344.27, 343.34, 5.71)
(-0.20, -0.20, -0.32)
(344.54, 343.43, 5.67)
(-0.20, -0.20, -0.32)
(344.78, 343.50, 5.63)
(-0.20, -0.20, -0.32)
(345.00, 343.57, 5.63)
(-0.20, -0.20, -0.32)
(345.18, 343.63, 5.63)
(-0.20, -0.20, -0.32)
(345.33, 343.69, 5.63)
(-0.20, -0.20, -0.32)
(345.45, 343.76, 5.66)
(-0.20, -0.20, -0.32)
(345.54, 343.83, 5.66)
(-0.20, -0.20, -0.32)
(345.61, 343.93, 5.68)
(-0.20, -0.20, -0.32)
(345.68, 343.99, 5.68)
(-0.20, -0.20, -0.32)
(345.72, 344.03, 5.68)
(-0.20, -0.20, -0.32)
(345.74, 344.05, 5.66)
(-0.20, -0.20, -0.32)
(345.76, 344.12, 5.62)
(-0.20, -0.20, -0.32)
(345.76, 344.18, 5.59)
(-0.20, -0.20, -0.32)
(345.77, 344.27, 5.55)
(-0.20, -0.20, -0.32)
(345.74, 344.37, 5.50)
(-0.20, -0.20, -0.32)
(345.73, 344.46, 5.42)
(-0.20, -0.20, -0.32)
(345.74, 344.57, 5.33)
(-0.20, -0.20, -0.32)
(345.74, 344.63, 5.24)
(-0.20, -0.20, -0.32)
(345.78, 344.71, 5.19)
(-0.20, -0.20, -0.32)
(345.84, 344.78, 5.13)
(-0.20, -0.20, -0.32)
(345.90, 344.85, 5.11)
(-0.20, -0.20, -0.32)
(345.97, 344.93, 5.09)
(-0.20, -0.20, -0.32)
(346.06, 345.00, 5.12)
(-0.20, -0.20, -0.32)
(346.13, 345.06, 5.15)
(-0.20, -0.20, -0.32)
(346.22, 345.12, 5.18)
(-0.20, -0.20, -0.32)
(346.28, 345.17, 5.20)
(-0.20, -0.20, -0.32)
(346.34, 345.21, 5.22)
(-0.20, -0.20, -0.32)
(346.38, 345.30, 5.21)
(-0.20, -0.20, -0.32)
(346.46, 345.36, 5.20)
(-0.20, -0.20, -0.32)
(346.52, 345.42, 5.21)
(-0.20, -0.20, -0.32)
(346.57, 345.46, 5.21)
(-0.20, -0.20, -0.32)
(346.62, 345.50, 5.24)
(-0.20, -0.20, -0.32)
(346.66, 345.55, 5.25)
(-0.20, -0.20, -0.32)
(346.73, 345.56, 5.27)
(-0.20, -0.20, -0.32)
(346.80, 345.59, 5.29)
(-0.20, -0.21, -0.32)
(346.86, 345.61, 5.28)
(-0.20, -0.21, -0.32)
(346.90, 345.65, 5.29)
(-0.20, -0.21, -0.31)
(346.94, 345.66, 5.31)
(-0.20, -0.21, -0.31)
(346.95, 345.71, 5.32)
(-0.20, -0.21, -0.31)
(346.99, 345.74, 5.34)
(-0.20, -0.21, -0.31)
(347.02, 345.72, 5.36)
(-0.20, -0.21, -0.31)
(347.07, 345.72, 5.38)
(-0.20, -0.21, -0.31)
(347.11, 345.72, 5.40)
(-0.20, -0.21, -0.31)
(347.12, 345.71, 5.40)
(-0.20, -0.21, -0.31)
(347.11, 345.71, 5.40)
(-0.20, -0.21, -0.31)
(347.09, 345.75, 5.37)
(-0.20, -0.21, -0.31)
(347.06, 345.80, 5.33)
(-0.20, -0.21, -0.31)
(347.04, 345.84, 5.32)
(-0.20, -0.21, -0.31)
(347.05, 345.84, 5.31)
(-0.20, -0.21, -0.31)
(347.09, 345.82, 5.29)
(-0.20, -0.21, -0.31)
(347.10, 345.77, 5.26)
(-0.20, -0.21, -0.31)
(347.09, 345.80, 5.19)
(-0.20, -0.21, -0.31)
(347.06, 345.86, 5.12)
(-0.20, -0.21, -0.31)
(347.06, 345.89, 5.06)
(-0.20, -0.21, -0.31)
(347.07, 345.94, 5.04)
(-0.20, -0.21, -0.31)
(347.10, 345.92, 5.03)
(-0.20, -0.21, -0.31)
(347.14, 345.91, 5.05)
(-0.20, -0.21, -0.31)
(347.14, 345.88, 5.07)
(-0.20, -0.21, -0.31)
(347.13, 345.85, 5.09)
(-0.20, -0.21, -0.31)
(347.13, 345.82, 5.12)
(-0.20, -0.21, -0.31)
(347.13, 345.79, 5.12)
(-0.20, -0.21, -0.31)
(347.13, 345.80, 5.14)
(-0.20, -0.21, -0.31)
(347.15, 345.79, 5.16)
(-0.20, -0.21, -0.31)
(347.17, 345.78, 5.18)
(-0.20, -0.21, -0.31)
(347.18, 345.74, 5.20)
(-0.20, -0.21, -0.31)
(347.21, 345.74, 5.21)
(-0.20, -0.21, -0.31)
(347.25, 345.72, 5.22)
(-0.20, -0.21, -0.31)
(347.29, 345.71, 5.24)
(-0.20, -0.21, -0.31)
(347.32, 345.73, 5.28)
(-0.20, -0.21, -0.31)
(347.35, 345.72, 5.33)
(-0.20, -0.21, -0.31)
(347.35, 345.69, 5.40)
(-0.20, -0.21, -0.31)
(347.35, 345.67, 5.45)
(-0.20, -0.21, -0.31)
(347.35, 345.67, 5.48)
(-0.20, -0.21, -0.31)
(347.35, 345.67, 5.51)
(-0.20, -0.21, -0.31)
(347.35, 345.67, 5.56)
(-0.20, -0.21, -0.31)
(347.34, 345.66, 5.61)
(-0.20, -0.21, -0.31)
(347.33, 345.64, 5.66)
(-0.20, -0.21, -0.31)
(347.33, 345.64, 5.70)
(-0.20, -0.21, -0.31)
(347.32, 345.65, 5.74)
(-0.20, -0.21, -0.31)
(347.31, 345.65, 5.78)
(-0.20, -0.21, -0.31)
(347.28, 345.71, 5.83)
(-0.20, -0.21, -0.31)
(347.28, 345.72, 5.86)
(-0.20, -0.21, -0.31)
(347.29, 345.72, 5.88)
(-0.20, -0.21, -0.31)
(347.28, 345.75, 5.88)
(-0.20, -0.21, -0.31)
(347.26, 345.77, 5.85)
(-0.20, -0.21, -0.31)
(347.27, 345.82, 5.83)
(-0.20, -0.21, -0.31)
(347.27, 345.83, 5.81)
(-0.20, -0.21, -0.31)
(347.27, 345.82, 5.80)
(-0.20, -0.21, -0.31)
(347.28, 345.83, 5.77)
(-0.20, -0.21, -0.31)
(347.26, 345.85, 5.74)
(-0.20, -0.21, -0.31)
(347.26, 345.87, 5.71)
(-0.20, -0.21, -0.31)
(347.25, 345.88, 5.70)
(-0.20, -0.21, -0.31)
(347.24, 345.93, 5.65)
(-0.20, -0.21, -0.31)
(347.20, 346.00, 5.67)
(-0.20, -0.21, -0.31)
(347.17, 346.04, 5.62)
(-0.20, -0.21, -0.31)
(347.15, 346.07, 5.58)
(-0.20, -0.21, -0.31)
(347.14, 346.10, 5.55)
(-0.20, -0.21, -0.31)
(347.12, 346.16, 5.52)
(-0.20, -0.21, -0.31)
(347.07, 346.20, 5.48)
(-0.20, -0.21, -0.31)
(347.04, 346.25, 5.46)
(-0.20, -0.21, -0.31)
(346.98, 346.31, 5.42)
(-0.20, -0.21, -0.31)
(346.98, 346.35, 5.41)
(-0.20, -0.21, -0.31)
(346.95, 346.37, 5.42)
(-0.20, -0.21, -0.31)
(346.96, 346.43, 5.42)
(-0.20, -0.21, -0.31)
(346.95, 346.46, 5.38)
(-0.20, -0.21, -0.31)
(346.96, 346.50, 5.35)
(-0.20, -0.21, -0.31)
(346.96, 346.57, 5.32)
(-0.19, -0.21, -0.31)
(346.97, 346.62, 5.31)
(-0.19, -0.21, -0.31)
(346.97, 346.68, 5.32)
(-0.19, -0.21, -0.31)
(346.97, 346.72, 5.32)
(-0.19, -0.21, -0.31)
(347.00, 346.76, 5.34)
(-0.19, -0.21, -0.31)
(346.99, 346.78, 5.37)
(-0.19, -0.21, -0.31)
(347.00, 346.80, 5.38)
(-0.19, -0.21, -0.31)
(346.99, 346.83, 5.38)
(-0.19, -0.21, -0.31)
(346.97, 346.87, 5.37)
(-0.19, -0.21, -0.31)
(346.96, 346.91, 5.38)
(-0.19, -0.21, -0.31)
(346.95, 346.94, 5.36)
(-0.19, -0.21, -0.31)
(346.95, 346.96, 5.36)
(-0.19, -0.21, -0.31)
(346.94, 346.96, 5.34)
(-0.19, -0.21, -0.31)
(346.96, 346.98, 5.32)
(-0.19, -0.21, -0.31)
(346.95, 347.01, 5.31)
(-0.19, -0.21, -0.31)
(346.95, 347.03, 5.31)
(-0.19, -0.21, -0.31)
(346.98, 347.01, 5.31)
(-0.19, -0.21, -0.31)
(347.00, 347.00, 5.34)
(-0.19, -0.21, -0.31)
(347.03, 346.99, 5.36)
(-0.19, -0.21, -0.31)
(347.05, 346.96, 5.38)
(-0.19, -0.21, -0.31)
(347.05, 346.96, 5.37)
(-0.19, -0.21, -0.31)
(347.06, 346.95, 5.35)
(-0.19, -0.21, -0.31)
(347.06, 346.97, 5.34)
(-0.19, -0.21, -0.31)
(347.07, 346.95, 5.37)
(-0.19, -0.21, -0.31)
(347.07, 346.93, 5.39)
(-0.19, -0.21, -0.31)
(347.07, 346.95, 5.40)
(-0.19, -0.21, -0.32)
(347.06, 346.96, 5.41)
(-0.19, -0.21, -0.32)
(347.06, 347.00, 5.39)
(-0.19, -0.21, -0.32)
(347.06, 347.02, 5.38)
(-0.19, -0.21, -0.32)
(347.06, 347.04, 5.37)
(-0.19, -0.21, -0.31)
(347.07, 347.07, 5.35)
(-0.19, -0.21, -0.32)
(347.06, 347.11, 5.34)
(-0.19, -0.21, -0.31)
(347.06, 347.13, 5.31)
(-0.19, -0.21, -0.31)
(347.06, 347.18, 5.29)
(-0.19, -0.21, -0.31)
(347.03, 347.26, 5.25)
(-0.19, -0.21, -0.31)
(347.03, 347.31, 5.23)
(-0.19, -0.21, -0.31)
(347.01, 347.38, 5.21)
(-0.19, -0.21, -0.31)
(347.00, 347.43, 5.18)
(-0.19, -0.21, -0.31)
(346.99, 347.49, 5.18)
(-0.19, -0.21, -0.31)
(346.96, 347.55, 5.17)
(-0.19, -0.21, -0.31)
(346.93, 347.62, 5.16)
(-0.19, -0.21, -0.31)
(346.89, 347.72, 5.17)
(-0.19, -0.21, -0.31)
(346.87, 347.80, 5.17)
(-0.19, -0.21, -0.31)
(346.84, 347.88, 5.16)
(-0.19, -0.21, -0.31)
(346.84, 347.94, 5.16)
(-0.19, -0.21, -0.31)
(346.83, 348.01, 5.16)
(-0.19, -0.21, -0.31)
(346.80, 348.07, 5.16)
(-0.19, -0.21, -0.31)
(346.77, 348.16, 5.18)
(-0.19, -0.21, -0.31)
(346.74, 348.24, 5.18)
(-0.19, -0.21, -0.31)
(346.73, 348.32, 5.20)
(-0.19, -0.21, -0.31)
(346.70, 348.38, 5.23)
(-0.19, -0.21, -0.31)
(346.67, 348.45, 5.24)
(-0.19, -0.21, -0.31)
(346.65, 348.52, 5.22)
(-0.19, -0.21, -0.31)
(346.64, 348.60, 5.18)
(-0.19, -0.21, -0.31)
(346.63, 348.68, 5.16)
(-0.19, -0.21, -0.31)
(346.61, 348.77, 5.15)
(-0.19, -0.21, -0.31)
(346.62, 348.83, 5.18)
(-0.19, -0.21, -0.31)
(346.62, 348.88, 5.21)
(-0.19, -0.21, -0.31)
(346.62, 349.00, 5.24)
(-0.19, -0.21, -0.31)
(346.62, 349.05, 5.24)
(-0.19, -0.21, -0.31)
(346.59, 349.16, 5.27)
(-0.19, -0.21, -0.31)
(346.57, 349.20, 5.27)
(-0.19, -0.21, -0.31)
(346.56, 349.24, 5.26)
(-0.19, -0.21, -0.31)
(346.52, 349.26, 5.26)
(-0.19, -0.21, -0.31)
(346.50, 349.27, 5.26)
(-0.19, -0.21, -0.31)
(346.52, 349.31, 5.27)
(-0.19, -0.21, -0.31)
(346.52, 349.29, 5.28)
(-0.19, -0.21, -0.31)
(346.52, 349.34, 5.31)
(-0.19, -0.21, -0.31)
(346.49, 349.36, 5.29)
(-0.19, -0.21, -0.31)
(346.48, 349.40, 5.27)
(-0.19, -0.21, -0.31)
(346.46, 349.42, 5.26)
(-0.19, -0.21, -0.31)
(346.46, 349.43, 5.26)
(-0.19, -0.21, -0.31)
(346.46, 349.43, 5.25)
(-0.19, -0.21, -0.31)
(346.44, 349.41, 5.23)
(-0.19, -0.21, -0.31)
(346.40, 349.47, 5.20)
(-0.19, -0.21, -0.31)
(346.37, 349.49, 5.16)
(-0.19, -0.21, -0.31)
(346.33, 349.51, 5.15)
(-0.19, -0.21, -0.31)
(346.31, 349.53, 5.14)
(-0.19, -0.21, -0.31)
(346.26, 349.58, 5.15)
(-0.19, -0.21, -0.31)
(346.24, 349.58, 5.16)
(-0.19, -0.21, -0.31)
(346.21, 349.58, 5.19)
(-0.19, -0.21, -0.31)
(346.16, 349.62, 5.17)
(-0.19, -0.21, -0.31)
(346.12, 349.66, 5.17)
(-0.19, -0.21, -0.31)
(346.05, 349.71, 5.15)
(-0.19, -0.21, -0.31)
(345.99, 349.78, 5.13)
(-0.19, -0.21, -0.31)
(345.89, 349.84, 5.08)
(-0.19, -0.21, -0.31)
(345.78, 349.91, 5.09)
(-0.19, -0.20, -0.31)
(345.62, 350.04, 5.07)
(-0.19, -0.20, -0.31)
(345.48, 350.13, 5.06)
(-0.19, -0.20, -0.31)
(345.31, 350.26, 5.06)
(-0.19, -0.20, -0.31)
(345.11, 350.38, 5.08)
(-0.19, -0.20, -0.31)
(344.85, 350.52, 5.13)
(-0.19, -0.20, -0.31)
(344.50, 350.71, 5.17)
(-0.19, -0.20, -0.31)
(344.09, 350.95, 5.21)
(-0.19, -0.20, -0.31)
(343.64, 351.17, 5.25)
(-0.19, -0.20, -0.31)
(343.13, 351.42, 5.27)
(-0.19, -0.20, -0.31)
(342.57, 351.68, 5.26)
(-0.19, -0.20, -0.31)
(341.98, 351.98, 5.26)
(-0.19, -0.20, -0.32)
(341.33, 352.30, 5.23)
(-0.19, -0.20, -0.32)
(340.64, 352.62, 5.19)
(-0.19, -0.20, -0.32)
(339.90, 352.95, 5.18)
(-0.18, -0.20, -0.32)
(339.15, 353.29, 5.12)
(-0.18, -0.20, -0.32)
(338.37, 353.57, 5.09)
(-0.18, -0.19, -0.32)
(337.57, 353.90, 5.05)
(-0.18, -0.19, -0.32)
(336.76, 354.28, 4.98)
(-0.18, -0.19, -0.32)
(335.94, 354.65, 4.89)
(-0.18, -0.19, -0.32)
(335.18, 355.00, 4.79)
(-0.18, -0.19, -0.32)
(334.46, 355.34, 4.63)
(-0.18, -0.19, -0.32)
(333.80, 355.67, 4.43)
(-0.18, -0.19, -0.32)
(333.20, 355.99, 4.22)
(-0.18, -0.19, -0.32)
(332.67, 356.31, 4.00)
(-0.18, -0.19, -0.32)
(332.17, 356.61, 3.79)
(-0.18, -0.19, -0.32)
(331.73, 356.90, 3.61)
(-0.18, -0.19, -0.33)
(331.36, 357.12, 3.45)
(-0.18, -0.19, -0.33)
(330.98, 357.35, 3.30)
(-0.18, -0.19, -0.33)
(330.68, 357.52, 3.12)
(-0.18, -0.19, -0.33)
(330.41, 357.69, 2.99)
(-0.18, -0.19, -0.33)
(330.20, 357.80, 2.86)
(-0.18, -0.19, -0.33)
(330.03, 357.90, 2.76)
(-0.18, -0.19, -0.33)
(329.90, 357.98, 2.69)
(-0.17, -0.19, -0.33)
(329.77, 358.02, 2.63)
(-0.17, -0.19, -0.33)
(329.66, 358.10, 2.57)
(-0.17, -0.19, -0.33)
(329.55, 358.20, 2.50)
(-0.17, -0.19, -0.33)
(329.49, 358.22, 2.44)
(-0.17, -0.19, -0.33)
(329.45, 358.24, 2.42)
(-0.17, -0.19, -0.33)
(329.44, 358.24, 2.42)
(-0.17, -0.19, -0.33)
(329.43, 358.20, 2.43)
(-0.17, -0.19, -0.33)
(329.40, 358.20, 2.43)
(-0.17, -0.19, -0.33)
(329.38, 358.21, 2.42)
(-0.17, -0.19, -0.33)
(329.36, 358.21, 2.43)
(-0.17, -0.19, -0.33)
(329.35, 358.24, 2.43)
(-0.17, -0.19, -0.33)
(329.34, 358.23, 2.43)
(-0.17, -0.19, -0.33)
(329.32, 358.28, 2.43)
(-0.17, -0.19, -0.33)
(329.31, 358.34, 2.42)
(-0.17, -0.19, -0.33)
(329.31, 358.36, 2.44)
(-0.17, -0.19, -0.33)
(329.30, 358.39, 2.46)
(-0.17, -0.19, -0.33)
(329.31, 358.41, 2.46)
(-0.17, -0.19, -0.33)
(329.29, 358.48, 2.46)
(-0.17, -0.19, -0.33)
(329.27, 358.55, 2.46)
(-0.17, -0.19, -0.33)
(329.26, 358.60, 2.44)
(-0.17, -0.19, -0.33)
(329.24, 358.66, 2.42)
(-0.17, -0.19, -0.33)
(329.24, 358.70, 2.37)
(-0.17, -0.19, -0.33)
(329.24, 358.75, 2.34)
(-0.17, -0.19, -0.33)
(329.20, 358.79, 2.30)
(-0.17, -0.19, -0.33)
(329.19, 358.85, 2.24)
(-0.17, -0.19, -0.33)
(329.18, 358.90, 2.19)
(-0.17, -0.19, -0.33)
(329.19, 358.96, 2.13)
(-0.17, -0.19, -0.33)
(329.19, 358.99, 2.09)
(-0.17, -0.19, -0.33)
(329.23, 359.04, 2.02)
(-0.17, -0.19, -0.33)
(329.29, 359.05, 2.01)
(-0.17, -0.19, -0.33)
(329.35, 359.03, 1.99)
(-0.17, -0.19, -0.33)
(329.42, 359.05, 1.95)
(-0.17, -0.19, -0.33)
(329.46, 359.12, 1.93)
(-0.17, -0.19, -0.33)
(329.54, 359.11, 1.90)
(-0.17, -0.19, -0.33)
(329.63, 359.13, 1.85)
(-0.17, -0.19, -0.33)
(329.73, 359.12, 1.84)
(-0.17, -0.19, -0.33)
(329.86, 359.05, 1.80)
(-0.17, -0.19, -0.33)
(329.98, 358.99, 1.78)
(-0.17, -0.19, -0.33)
(330.11, 358.94, 1.78)
(-0.17, -0.19, -0.33)
(330.24, 358.84, 1.79)
(-0.17, -0.19, -0.33)
(330.36, 358.73, 1.83)
(-0.17, -0.19, -0.33)
(330.47, 358.59, 1.87)
(-0.17, -0.19, -0.33)
(330.58, 358.49, 1.87)
(-0.17, -0.19, -0.33)
(330.67, 358.34, 1.89)
(-0.17, -0.19, -0.33)
(330.77, 358.20, 1.89)
(-0.17, -0.19, -0.33)
(330.88, 358.02, 1.88)
(-0.17, -0.19, -0.33)
(331.00, 357.85, 1.84)
(-0.17, -0.19, -0.33)
(331.09, 357.63, 1.79)
(-0.17, -0.19, -0.33)
(331.17, 357.39, 1.77)
(-0.17, -0.19, -0.33)
(331.25, 357.13, 1.75)
(-0.17, -0.19, -0.33)
(331.31, 356.88, 1.76)
(-0.17, -0.19, -0.33)
(331.39, 356.60, 1.77)
(-0.17, -0.19, -0.33)
(331.44, 356.34, 1.78)
(-0.17, -0.19, -0.33)
(331.49, 356.07, 1.81)
(-0.17, -0.19, -0.33)
(331.50, 355.77, 1.82)
(-0.17, -0.19, -0.33)
(331.52, 355.49, 1.85)
(-0.17, -0.19, -0.33)
(331.54, 355.19, 1.84)
(-0.17, -0.19, -0.33)
(331.56, 354.91, 1.86)
(-0.18, -0.19, -0.33)
(331.59, 354.61, 1.84)
(-0.18, -0.19, -0.33)
(331.62, 354.36, 1.85)
(-0.18, -0.19, -0.33)
(331.66, 354.12, 1.84)
(-0.18, -0.19, -0.33)
(331.70, 353.90, 1.83)
(-0.18, -0.19, -0.33)
(331.73, 353.68, 1.83)
(-0.18, -0.19, -0.33)
(331.76, 353.46, 1.84)
(-0.18, -0.19, -0.33)
(331.79, 353.25, 1.84)
(-0.18, -0.19, -0.33)
(331.81, 353.06, 1.87)
(-0.18, -0.19, -0.33)
(331.83, 352.90, 1.87)
(-0.18, -0.19, -0.33)
(331.86, 352.76, 1.88)
(-0.18, -0.19, -0.33)
(331.89, 352.65, 1.89)
(-0.18, -0.19, -0.33)
(331.92, 352.54, 1.89)
(-0.18, -0.19, -0.33)
(331.96, 352.45, 1.91)
(-0.18, -0.19, -0.33)
(332.00, 352.38, 1.92)
(-0.18, -0.19, -0.33)
(332.02, 352.32, 1.95)
(-0.18, -0.19, -0.33)
(332.06, 352.28, 1.95)
(-0.18, -0.19, -0.33)
(332.08, 352.26, 1.97)
(-0.18, -0.19, -0.33)
(332.10, 352.27, 1.98)
(-0.18, -0.19, -0.33)
(332.15, 352.29, 1.96)
(-0.18, -0.19, -0.33)
(332.20, 352.32, 1.95)
(-0.18, -0.19, -0.33)
(332.23, 352.37, 1.93)
(-0.18, -0.19, -0.33)
(332.29, 352.40, 1.90)
(-0.18, -0.19, -0.33)
(332.37, 352.41, 1.87)
(-0.18, -0.19, -0.33)
(332.42, 352.44, 1.83)
(-0.18, -0.19, -0.33)
(332.47, 352.46, 1.80)
(-0.18, -0.19, -0.33)
(332.53, 352.47, 1.76)
(-0.18, -0.19, -0.33)
(332.57, 352.48, 1.72)
(-0.18, -0.19, -0.33)
(332.61, 352.45, 1.70)
(-0.18, -0.19, -0.33)
(332.65, 352.41, 1.69)
(-0.18, -0.19, -0.33)
(332.70, 352.40, 1.70)
(-0.18, -0.19, -0.33)
(332.74, 352.35, 1.71)
(-0.18, -0.19, -0.33)
(332.80, 352.30, 1.72)
(-0.18, -0.19, -0.33)
(332.87, 352.27, 1.74)
(-0.18, -0.19, -0.33)
(332.91, 352.22, 1.76)
(-0.18, -0.19, -0.33)
(332.98, 352.21, 1.77)
(-0.18, -0.19, -0.33)
(333.02, 352.17, 1.80)
(-0.18, -0.19, -0.33)
(333.11, 352.15, 1.83)
(-0.18, -0.19, -0.33)
(333.16, 352.12, 1.84)
(-0.18, -0.19, -0.33)
(333.23, 352.11, 1.85)
(-0.18, -0.19, -0.33)
(333.29, 352.13, 1.84)
(-0.18, -0.19, -0.32)
(333.33, 352.14, 1.84)
(-0.18, -0.19, -0.32)
(333.38, 352.13, 1.83)
(-0.18, -0.19, -0.32)
(333.42, 352.17, 1.82)
(-0.18, -0.19, -0.32)
(333.46, 352.21, 1.82)
(-0.18, -0.19, -0.32)
(333.48, 352.26, 1.83)
(-0.18, -0.19, -0.32)
(333.50, 352.33, 1.81)
(-0.18, -0.19, -0.32)
(333.51, 352.40, 1.81)
(-0.18, -0.19, -0.32)
(333.55, 352.48, 1.77)
(-0.18, -0.19, -0.32)
(333.61, 352.56, 1.72)
(-0.18, -0.19, -0.32)
(333.64, 352.65, 1.68)
(-0.18, -0.19, -0.32)
(333.68, 352.75, 1.64)
(-0.18, -0.19, -0.32)
(333.71, 352.86, 1.61)
(-0.18, -0.19, -0.32)
(333.75, 352.97, 1.59)
(-0.18, -0.19, -0.32)
(333.79, 353.08, 1.58)
(-0.18, -0.19, -0.32)
(333.83, 353.17, 1.56)
(-0.18, -0.19, -0.32)
(333.88, 353.24, 1.57)
(-0.18, -0.19, -0.32)
(333.93, 353.29, 1.56)
(-0.18, -0.19, -0.32)
(333.97, 353.36, 1.55)
(-0.18, -0.19, -0.32)
(334.00, 353.44, 1.55)
(-0.18, -0.19, -0.32)
(334.04, 353.52, 1.55)
(-0.18, -0.19, -0.32)
(334.07, 353.61, 1.54)
(-0.18, -0.19, -0.32)
(334.10, 353.71, 1.52)
(-0.18, -0.19, -0.32)
(334.17, 353.82, 1.49)
(-0.18, -0.19, -0.32)
(334.22, 353.90, 1.47)
(-0.18, -0.19, -0.32)
(334.28, 353.96, 1.45)
(-0.18, -0.19, -0.32)
(334.34, 354.02, 1.45)
(-0.18, -0.19, -0.32)
(334.38, 354.10, 1.43)
(-0.17, -0.19, -0.32)
(334.43, 354.16, 1.45)
(-0.17, -0.19, -0.32)
(334.47, 354.24, 1.45)
(-0.17, -0.19, -0.32)
(334.48, 354.30, 1.44)
(-0.17, -0.19, -0.32)
(334.49, 354.36, 1.42)
(-0.17, -0.19, -0.32)
(334.51, 354.39, 1.39)
(-0.17, -0.19, -0.32)
(334.52, 354.42, 1.38)
(-0.17, -0.19, -0.32)
(334.54, 354.43, 1.37)
(-0.17, -0.19, -0.32)
(334.56, 354.44, 1.39)
(-0.17, -0.19, -0.32)
(334.60, 354.45, 1.40)
(-0.17, -0.19, -0.32)
(334.64, 354.45, 1.42)
(-0.17, -0.19, -0.32)
(334.69, 354.43, 1.44)
(-0.17, -0.19, -0.32)
(334.74, 354.40, 1.47)
(-0.17, -0.19, -0.32)
(334.80, 354.36, 1.51)
(-0.17, -0.19, -0.32)
(334.89, 354.34, 1.51)
(-0.17, -0.19, -0.32)
(334.95, 354.30, 1.52)
(-0.17, -0.19, -0.32)
(335.01, 354.26, 1.54)
(-0.17, -0.19, -0.32)
(335.06, 354.24, 1.54)
(-0.17, -0.19, -0.32)
(335.13, 354.21, 1.54)
(-0.17, -0.19, -0.32)
(335.19, 354.16, 1.54)
(-0.17, -0.19, -0.32)
(335.26, 354.11, 1.57)
(-0.17, -0.19, -0.32)
(335.32, 354.07, 1.58)
(-0.17, -0.19, -0.32)
(335.38, 354.03, 1.60)
(-0.18, -0.19, -0.32)
(335.45, 354.02, 1.64)
(-0.18, -0.19, -0.32)
(335.53, 353.98, 1.68)
(-0.18, -0.19, -0.32)
(335.57, 353.97, 1.71)
(-0.18, -0.19, -0.32)
(335.65, 353.93, 1.73)
(-0.18, -0.19, -0.32)
(335.70, 353.92, 1.76)
(-0.18, -0.19, -0.32)
(335.76, 353.91, 1.76)
(-0.18, -0.19, -0.31)
(335.80, 353.91, 1.77)
(-0.18, -0.19, -0.31)
(335.85, 353.92, 1.77)
(-0.18, -0.19, -0.31)
(335.89, 353.93, 1.77)
(-0.18, -0.19, -0.31)
(335.95, 353.92, 1.78)
(-0.18, -0.19, -0.31)
(336.00, 353.92, 1.80)
(-0.18, -0.19, -0.31)
(336.04, 353.92, 1.80)
(-0.18, -0.19, -0.31)
(336.08, 353.92, 1.83)
(-0.18, -0.19, -0.31)
(336.12, 353.91, 1.87)
(-0.18, -0.19, -0.31)
(336.14, 353.91, 1.88)
(-0.18, -0.19, -0.31)
(336.18, 353.89, 1.95)
(-0.18, -0.19, -0.31)
(336.18, 353.85, 2.02)
(-0.18, -0.19, -0.31)
(336.22, 353.84, 2.07)
(-0.18, -0.19, -0.31)
(336.26, 353.84, 2.10)
(-0.18, -0.19, -0.31)
(336.31, 353.85, 2.11)
(-0.18, -0.19, -0.31)
(336.36, 353.86, 2.13)
(-0.18, -0.19, -0.31)
(336.42, 353.84, 2.14)
(-0.18, -0.19, -0.31)
(336.47, 353.82, 2.18)
(-0.18, -0.19, -0.31)
(336.51, 353.79, 2.24)
(-0.18, -0.19, -0.31)
(336.56, 353.75, 2.31)
(-0.18, -0.19, -0.31)
(336.61, 353.72, 2.35)
(-0.18, -0.19, -0.31)
(336.65, 353.68, 2.39)
(-0.18, -0.19, -0.31)
(336.67, 353.66, 2.40)
(-0.18, -0.19, -0.31)
(336.73, 353.63, 2.42)
(-0.18, -0.19, -0.31)
(336.75, 353.60, 2.43)
(-0.18, -0.19, -0.31)
(336.77, 353.57, 2.45)
(-0.18, -0.19, -0.31)
(336.81, 353.55, 2.47)
(-0.18, -0.19, -0.31)
(336.84, 353.52, 2.48)
(-0.18, -0.19, -0.31)
(336.88, 353.51, 2.49)
(-0.18, -0.19, -0.31)
(336.92, 353.50, 2.50)
(-0.18, -0.19, -0.31)
(336.94, 353.48, 2.51)
(-0.18, -0.19, -0.31)
(336.99, 353.51, 2.48)
(-0.18, -0.19, -0.31)
(337.01, 353.53, 2.48)
(-0.18, -0.19, -0.31)
(337.02, 353.55, 2.47)
(-0.18, -0.19, -0.31)
(337.04, 353.57, 2.43)
